Project Name,Address,Area (sqm),Type of Area,Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Contract Date,Property Type,Tenure,Type of Sale,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
ALEXANDRA CENTRAL,321 Alexandra Road  #03-09 ,21,Strata,995000,47381,4402,31-JAN-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-04 ,21,Strata,1243000,59190,5499,04-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
QUEENSWAY SHOPPING CENTRE,1 Queensway  #02-25 ,16,Strata,780000,48750,4529,06-FEB-2013,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
QUEENSWAY SHOPPING CENTRE,1 Queensway  #02-41E ,13,Strata,700000,53846,5002,07-FEB-2013,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
ALEXANDRA CENTRAL,321 Alexandra Road  #02-12 ,26,Strata,1483000,57038,5299,07-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-11 ,63,Strata,3323000,52746,4900,07-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-08 ,21,Strata,995000,47381,4402,07-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-21 ,15,Strata,1259000,83933,7798,07-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-20 ,31,Strata,1418000,45742,4250,07-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-31 ,31,Strata,1735000,55968,5200,07-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-29 ,47,Strata,3440000,73191,6800,07-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-25 ,26,Strata,2015000,77500,7200,08-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-07 ,21,Strata,995000,47381,4402,08-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-46 ,29,Strata,1748000,60276,5600,08-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-05 ,21,Strata,1266000,60286,5601,08-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-03 ,32,Strata,2411000,75344,7000,08-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-34 ,15,Strata,904000,60267,5599,13-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-17 ,55,Strata,2368000,43055,4000,13-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-05 ,79,Strata,5782000,73190,6800,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-37 ,16,Strata,964000,60250,5597,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-30 ,66,Strata,3836000,58121,5400,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-44 ,17,Strata,1061000,62412,5798,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-29 ,82,Strata,4766000,58122,5400,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-02 ,23,Strata,1386000,60261,5598,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-35 ,15,Strata,710000,47333,4397,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-26 ,28,Strata,2110000,75357,7001,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-38 ,22,Strata,1113000,50591,4700,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-33 ,15,Strata,694000,46267,4298,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-29 ,15,Strata,710000,47333,4397,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-11 ,36,Strata,2519000,69972,6501,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-21 ,54,Strata,2906000,53815,5000,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
CONCORDE SHOPPING CENTRE,317 Outram Road  #B1-15 ,19,Strata,175000,9211,856,21-JAN-2010,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
QUEENSWAY SHOPPING CENTRE,1 Queensway  #01-K60 ,30,Strata,2200000,73333,6813,22-JAN-2010,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
N.A.,721/721A/721B Havelock Road ,147,Land,3000000,20367,1892,17-MAR-2010,Shop House,Freehold,Resale,03,16,169645,Central Region,Bukit Merah
QUEENSWAY SHOPPING CENTRE,1 Queensway  #02-39F/40 ,34,Strata,1950000,57353,5328,26-MAR-2010,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
BLAIR PLAIN CONSERVATION AREA,5/5A Kampong Bahru Road ,74,Land,1700000,22849,2123,26-APR-2010,Shop House,Freehold,Resale,03,16,169341,Central Region,Bukit Merah
CONCORDE SHOPPING CENTRE,317 Outram Road  #01-35 ,29,Strata,283000,9759,907,05-MAY-2010,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
BLAIR PLAIN CONSERVATION AREA,81 Kampong Bahru Road ,110,Land,2130000,19364,1799,07-JUN-2010,Shop House,Freehold,Resale,03,16,169378,Central Region,Bukit Merah
QUEENSWAY SHOPPING CENTRE,1 Queensway  #03-01G ,17,Strata,480000,28235,2623,11-JUN-2010,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
QUEENSWAY SHOPPING CENTRE,1 Queensway  #02-21 ,13,Strata,600000,46154,4288,08-JUL-2010,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
CONCORDE SHOPPING CENTRE,317 Outram Road  #01-27 ,21,Strata,179000,8524,792,15-JUL-2010,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
CONCORDE SHOPPING CENTRE,317 Outram Road  #02-18 ,28,Strata,295000,10536,979,19-JUL-2010,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
CONCORDE SHOPPING CENTRE,317 Outram Road  #B1-16 ,19,Strata,140000,7368,685,22-JUL-2010,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
YONG SIAK VIEW,19 Yong Siak Street ,132,Strata,1190000,9015,838,05-AUG-2010,Shop House,Freehold,Resale,03,16,168650,Central Region,Bukit Merah
BLAIR PLAIN CONSERVATION AREA,9 Kampong Bahru Road ,80,Land,1690821,21030,1954,12-AUG-2010,Shop House,Freehold,Resale,03,16,169343,Central Region,Bukit Merah
BLAIR PLAIN CONSERVATION AREA,7 Kampong Bahru Road ,79,Land,1750000,22152,2058,17-AUG-2010,Shop House,Freehold,Resale,03,16,169342,Central Region,Bukit Merah
QUEENSWAY SHOPPING CENTRE,1 Queensway  #03-01 ,213,Strata,3912000,18366,1706,30-SEP-2010,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
QUEENSWAY SHOPPING CENTRE,1 Queensway  #02-39H ,13,Strata,545000,41923,3895,01-OCT-2010,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
BLAIR PLAIN CONSERVATION AREA,81 Kampong Bahru Road ,110,Land,2350000,21364,1985,08-OCT-2010,Shop House,Freehold,Resale,03,16,169378,Central Region,Bukit Merah
QUEENSWAY SHOPPING CENTRE,1 Queensway  #02-41B ,11,Strata,430000,39091,3632,20-OCT-2010,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
BLAIR PLAIN CONSERVATION AREA,67 Kampong Bahru Road ,109,Land,2350000,21540,2001,02-NOV-2010,Shop House,Freehold,Resale,03,16,169371,Central Region,Bukit Merah
CONCORDE SHOPPING CENTRE,317 Outram Road  #01-20 ,42,Strata,460000,10952,1018,04-NOV-2010,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
N.A.,279/281 Outram Road ,285,Land,3000000,10541,979,12-NOV-2010,Shop House,Freehold,Resale,03,16,169066,Central Region,Bukit Merah
CONCORDE SHOPPING CENTRE,317 Outram Road  #B1-15 ,19,Strata,210000,11053,1027,08-DEC-2010,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
TIONG BAHRU ESTATE,20 Eng Hoon Street ,82,Land,2400000,29126,2706,27-DEC-2010,Shop House,Freehold,Resale,03,16,169770,Central Region,Bukit Merah
BLAIR PLAIN CONSERVATION AREA,27 Kampong Bahru Road ,84,Land,1975000,23624,2195,10-JAN-2011,Shop House,Freehold,Resale,03,16,169351,Central Region,Bukit Merah
QUEENSWAY SHOPPING CENTRE,1 Queensway  #03-51 ,254,Strata,3600000,14173,1317,11-JAN-2011,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
BLAIR PLAIN CONSERVATION AREA,65 Kampong Bahru Road ,110,Land,1550000,14142,1314,07-FEB-2011,Shop House,Freehold,Resale,03,16,169370,Central Region,Bukit Merah
QUEENSWAY SHOPPING CENTRE,1 Queensway  #01-07 ,35,Strata,1800001,51429,4778,11-MAR-2011,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
CONCORDE SHOPPING CENTRE,317 Outram Road  #01-23 ,24,Strata,318000,13250,1231,11-MAR-2011,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
QUEENSWAY SHOPPING CENTRE,1 Queensway  #03-40 ,43,Strata,850000,19767,1836,24-MAR-2011,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
QUEENSWAY SHOPPING CENTRE,1 Queensway  #02-23 ,16,Strata,590000,36875,3426,05-APR-2011,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
N.A.,243/243A Outram Road ,142,Land,3520000,24789,2303,25-APR-2011,Shop House,Freehold,Resale,03,16,169045,Central Region,Bukit Merah
TIONG BAHRU ESTATE,10 Eng Hoon Street ,83,Land,2900000,35024,3254,27-APR-2011,Shop House,Freehold,Resale,03,16,169760,Central Region,Bukit Merah
BLAIR PLAIN CONSERVATION AREA,57 Kampong Bahru Road ,108,Land,2400000,22326,2074,28-APR-2011,Shop House,Freehold,Resale,03,16,169366,Central Region,Bukit Merah
CONCORDE SHOPPING CENTRE,317 Outram Road  #02-53 ,29,Strata,330000,11379,1057,29-APR-2011,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
QUEENSWAY SHOPPING CENTRE,1 Queensway  #02-37C ,16,Strata,540000,33750,3135,23-JUN-2011,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
TIONG BAHRU ESTATE,42/42A Eng Hoon Street ,81,Land,3368000,41839,3887,27-JUN-2011,Shop House,Freehold,Resale,03,16,169785,Central Region,Bukit Merah
CONCORDE SHOPPING CENTRE,317 Outram Road  #01-55 ,32,Strata,380000,11875,1103,30-JUN-2011,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
QUEENSWAY SHOPPING CENTRE,1 Queensway  #02-41A ,11,Strata,400000,36364,3378,07-JUL-2011,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
CONCORDE SHOPPING CENTRE,317 Outram Road  #01-17 ,24,Strata,330000,13750,1277,29-JUL-2011,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
N.A.,245/245A/245B/245C Outram Road ,142,Land,4500000,31646,2940,10-AUG-2011,Shop House,Freehold,Resale,03,16,169046,Central Region,Bukit Merah
QUEENSWAY SHOPPING CENTRE,1 Queensway  #03-01F ,18,Strata,488000,27111,2519,15-AUG-2011,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
QUEENSWAY SHOPPING CENTRE,1 Queensway  #03-40 ,43,Strata,976800,22716,2110,22-AUG-2011,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
QUEENSWAY SHOPPING CENTRE,1 Queensway  #02-42F ,13,Strata,310000,23846,2215,24-AUG-2011,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
QUEENSWAY SHOPPING CENTRE,1 Queensway  #03-01H ,16,Strata,520000,32500,3019,07-SEP-2011,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
N.A.,279/281 Outram Road ,285,Land,7388888,25962,2412,09-SEP-2011,Shop House,Freehold,Resale,03,16,169066,Central Region,Bukit Merah
N.A.,259/259A/259B Outram Road ,201,Land,6143272,30503,2834,29-SEP-2011,Shop House,Freehold,Resale,03,16,169056,Central Region,Bukit Merah
QUEENSWAY SHOPPING CENTRE,1 Queensway  #02-24 ,16,Strata,590000,36875,3426,12-OCT-2011,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
BLAIR PLAIN CONSERVATION AREA,81 Kampong Bahru Road ,110,Land,3000000,27273,2534,08-NOV-2011,Shop House,Freehold,Resale,03,16,169378,Central Region,Bukit Merah
CONCORDE SHOPPING CENTRE,317 Outram Road  #01-51/52/53 ,137,Strata,1630000,11898,1105,27-DEC-2011,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
CONCORDE SHOPPING CENTRE,317 Outram Road  #01-37 ,51,Strata,800000,15686,1457,29-DEC-2011,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
CONCORDE SHOPPING CENTRE,317 Outram Road  #02-61 ,28,Strata,350000,12500,1161,16-JAN-2012,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
QUEENSWAY SHOPPING CENTRE,1 Queensway  #03-01H ,16,Strata,592000,37000,3437,05-MAR-2012,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
CONCORDE SHOPPING CENTRE,317 Outram Road  #02-81 ,52,Strata,650000,12500,1161,08-MAR-2012,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
QUEENSWAY SHOPPING CENTRE,1 Queensway  #03-01J ,16,Strata,518000,32375,3008,13-MAR-2012,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
QUEENSWAY SHOPPING CENTRE,1 Queensway  #02-04 ,27,Strata,900000,33333,3097,26-MAR-2012,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
QUEENSWAY SHOPPING CENTRE,1 Queensway  #03-01K ,16,Strata,518000,32375,3008,27-MAR-2012,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
QUEENSWAY SHOPPING CENTRE,1 Queensway  #03-01L ,16,Strata,490000,30625,2845,28-MAR-2012,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
QUEENSWAY SHOPPING CENTRE,1 Queensway  #03-01M ,17,Strata,490000,28824,2678,29-MAR-2012,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
DIMENSIONS BUILDING,23/ 25 Kampong Bahru Road ,215,Strata,4330000,20140,1871,02-APR-2012,Retail,Freehold,Resale,03,16,169350,Central Region,Bukit Merah
QUEENSWAY SHOPPING CENTRE,1 Queensway  #03-51 ,254,Strata,4600000,18110,1682,10-APR-2012,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
QUEENSWAY SHOPPING CENTRE,1 Queensway  #03-01E ,16,Strata,520000,32500,3019,25-APR-2012,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
ALEXIS,354 Alexandra Road  #01-17 ,137,Strata,5888888,42985,3993,08-MAY-2012,Retail,Freehold,New Sale,03,15,159948,Central Region,Queenstown
ALEXIS,354 Alexandra Road  #01-09 ,24,Strata,1290000,53750,4993,08-MAY-2012,Retail,Freehold,New Sale,03,15,159948,Central Region,Queenstown
TELOK BLANGAH HOUSE,52 Telok Blangah Road  #02-08 ,60,Strata,781000,13017,1209,26-MAY-2010,Retail,Freehold,Resale,04,09,098829,Central Region,Bukit Merah
THE INTERLACE,180 Depot Road  #01-02 ,104,Strata,2500000,24038,2233,08-JAN-2014,Retail,99 Yrs From 11/02/2009,New Sale,04,10,109684,Central Region,Bukit Merah
THE INTERLACE,180 Depot Road  #01-08 ,36,Strata,1000000,27778,2581,13-JAN-2014,Retail,99 Yrs From 11/02/2009,New Sale,04,10,109684,Central Region,Bukit Merah
THE INTERLACE,180 Depot Road  #01-04 ,57,Strata,1535000,26930,2502,15-JAN-2014,Retail,99 Yrs From 11/02/2009,New Sale,04,10,109684,Central Region,Bukit Merah
TELOK BLANGAH HOUSE,52 Telok Blangah Road  #01-01 ,113,Strata,2480000,21947,2039,05-SEP-2014,Retail,Freehold,Resale,04,09,098829,Central Region,Bukit Merah
THE INTERLACE,180 Depot Road  #01-03 ,53,Strata,830000,15660,1455,16-JUL-2018,Retail,99 Yrs From 11/02/2009,Resale,04,10,109684,Central Region,Bukit Merah
NEWEST,1 West Coast Drive  #01-100 ,44,Strata,2111700,47993,4459,25-AUG-2015,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
ONE-NORTH RESIDENCES,9 One-North Gateway  #01-45 ,35,Strata,805000,23000,2137,02-OCT-2015,Retail,99 Yrs From 15/09/2005,Resale,05,13,138643,Central Region,Queenstown
NEWEST,1 West Coast Drive  #01-33 ,53,Strata,2450000,46226,4295,11-NOV-2015,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
ONE-NORTH RESIDENCES,9 One-North Gateway  #01-48 ,34,Strata,832000,24471,2273,17-FEB-2016,Retail,99 Yrs From 15/09/2005,Resale,05,13,138643,Central Region,Queenstown
ONE-NORTH RESIDENCES,9 One-North Gateway  #01-44 ,33,Strata,780000,23636,2196,23-MAR-2016,Retail,99 Yrs From 15/09/2005,Resale,05,13,138643,Central Region,Queenstown
NEWEST,1 West Coast Drive  #01-62 ,60,Strata,2100000,35000,3252,23-MAR-2016,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-04 ,67,Strata,1880000,28060,2607,28-MAR-2016,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-17 ,63,Strata,1920490,30484,2832,30-MAR-2016,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-18 ,63,Strata,1920490,30484,2832,30-MAR-2016,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-21 ,63,Strata,1959236,31099,2889,31-MAR-2016,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-19 ,63,Strata,1979887,31427,2920,31-MAR-2016,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-20 ,63,Strata,1926000,30571,2840,01-APR-2016,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-10/23/24/25 ,269,Strata,8646131,32142,2986,11-APR-2016,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-32 ,26,Strata,1475000,56731,5270,11-APR-2016,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-05 ,63,Strata,1926000,30571,2840,13-APR-2016,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-06 ,63,Strata,1958000,31079,2887,19-APR-2016,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-07 ,63,Strata,1898000,30127,2799,22-APR-2016,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-22 ,64,Strata,2337153,36518,3393,19-MAY-2016,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
ONE-NORTH RESIDENCES,9 One-North Gateway  #01-47 ,31,Strata,762000,24581,2284,02-JUN-2016,Retail,99 Yrs From 15/09/2005,Resale,05,13,138643,Central Region,Queenstown
FABER HILLS,104/106 Faber Drive ,276,Strata,4000000,14493,1346,14-DEC-2016,Shop House,Freehold,Resale,05,12,129415,West Region,Clementi
ICON @ PASIR PANJANG,218 Pasir Panjang Road  #02-11 ,107,Strata,1688000,15776,1466,15-JUN-2017,Retail,Freehold,Resale,05,11,118579,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #01-22 ,15,Strata,319000,21267,1976,29-AUG-2017,Retail,Freehold,Resale,05,11,118136,Central Region,Queenstown
ONE-NORTH RESIDENCES,9 One-North Gateway  #01-48 ,34,Strata,838000,24647,2290,04-SEP-2018,Retail,99 Yrs From 15/09/2005,Resale,05,13,138643,Central Region,Queenstown
ONE-NORTH RESIDENCES,7 One-North Gateway  #01-16 ,52,Strata,1068000,20538,1908,07-NOV-2018,Retail,99 Yrs From 15/09/2005,Resale,05,13,138642,Central Region,Queenstown
NEWEST,1 West Coast Drive  #01-22 ,64,Strata,2900000,45313,4210,11-FEB-2019,Retail,956 Yrs From 27/05/1928,Resale,05,12,128020,West Region,Clementi
VIVA VISTA,3 South Buona Vista Road  #01-03 ,18,Strata,428000,23778,2209,04-APR-2019,Retail,Freehold,Resale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #01-04 ,19,Strata,418000,22000,2044,04-APR-2019,Retail,Freehold,Resale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #01-02 ,16,Strata,350000,21875,2032,15-AUG-2019,Retail,Freehold,Resale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #01-01 ,16,Strata,355000,22188,2061,04-NOV-2019,Retail,Freehold,Resale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #01-27 ,15,Strata,340000,22667,2106,12-NOV-2019,Retail,Freehold,Resale,05,11,118136,Central Region,Queenstown
NEWEST,1 West Coast Drive  #01-K6 ,28,Strata,1896300,67725,6292,14-AUG-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-03 ,65,Strata,3200000,49231,4574,26-AUG-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K1 ,46,Strata,2821500,61337,5698,30-AUG-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-59 ,60,Strata,2957997,49300,4580,03-SEP-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-42 ,35,Strata,2375100,67860,6304,11-SEP-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-83 ,63,Strata,3173040,50366,4679,11-SEP-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-72 ,62,Strata,3121560,50348,4677,16-SEP-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K13 ,26,Strata,1622600,62408,5798,16-SEP-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-71 ,59,Strata,2857500,48432,4499,16-SEP-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-58 ,61,Strata,3015630,49437,4593,16-SEP-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-73 ,63,Strata,3173040,50366,4679,18-SEP-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-39 ,26,Strata,1587600,61062,5673,20-SEP-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
ICON @ PASIR PANJANG,218 Pasir Panjang Road  #01-09 ,39,Strata,2435999,62462,5803,26-SEP-2013,Retail,Freehold,New Sale,05,11,118579,Central Region,Queenstown
NEWEST,1 West Coast Drive  #01-90 ,72,Strata,3720000,51667,4800,27-SEP-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-38 ,26,Strata,1764000,67846,6303,03-OCT-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-81/82 ,131,Strata,7332000,55969,5200,03-OCT-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K14 ,26,Strata,1537200,59123,5493,18-OCT-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-106 ,66,Strata,3195000,48409,4497,25-OCT-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K15 ,37,Strata,2185020,59055,5486,29-OCT-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
N.A.,16/16A Clementi Road ,183,Land,5480000,29945,2782,05-NOV-2013,Shop House,Freehold,Resale,05,12,129745,Central Region,Queenstown
