Project Name,Address,Area (sqm),Type of Area,Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Contract Date,Property Type,Tenure,Type of Sale,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
HILLVIEW REGENCY,26 Bukit Batok East Avenue 2  #02-03 ,13,Strata,360000,27692,2573,07-NOV-2018,Retail,99 Yrs From 20/06/2000,Resale,23,65,659920,West Region,Bukit Batok
N.A.,784 Upper Bukit Timah Road ,135,Land,2280000,16901,1570,25-JUL-2016,Shop House,Freehold,Resale,23,67,678127,West Region,Bukit Panjang
THE PETALS,97 Hillview Avenue  #01-33 ,46,Strata,670000,14565,1353,18-NOV-2016,Retail,Freehold,Resale,23,66,669628,West Region,Bukit Batok
COMFORT GARDEN,190A/190C Choa Chu Kang Avenue 1 ,374,Strata,3100000,8289,770,27-DEC-2016,Shop House,Freehold,Resale,23,68,689466,West Region,Choa Chu Kang
N.A.,826-834/A Upper Bukit Timah Road ,953,Land,17000000,17842,1658,24-JAN-2017,Shop House,Freehold,Resale,23,67,678154,West Region,Bukit Panjang
HILLVIEW GARDEN ESTATE,11 Chu Lin Road ,83,Strata,1450000,17470,1623,24-MAR-2017,Shop House,998 Yrs From 12/10/1885,Resale,23,66,669902,West Region,Bukit Batok
THE DAIRY FARM,17 Dairy Farm Road  #B1-05 ,56,Strata,1000000,17857,1659,13-JUL-2015,Retail,Freehold,Resale,23,67,679043,West Region,Bukit Panjang
THE DAIRY FARM,17 Dairy Farm Road  #B1-08 ,41,Strata,420000,10244,952,11-MAR-2014,Retail,Freehold,Resale,23,67,679043,West Region,Bukit Panjang
MAYSPRINGS,2 Petir Road  #01-13 ,32,Strata,400000,12500,1161,02-MAY-2014,Retail,99 Yrs From 01/12/1994,Resale,23,67,678265,West Region,Bukit Panjang
MAYSPRINGS,2 Petir Road  #01-16 ,44,Strata,750000,17045,1584,06-FEB-2013,Retail,99 Yrs From 01/12/1994,Resale,23,67,678265,West Region,Bukit Panjang
HILLVIEW REGENCY,26 Bukit Batok East Avenue 2  #02-03 ,13,Strata,265000,20385,1894,08-APR-2012,Retail,99 Yrs From 20/06/2000,Resale,23,65,659920,West Region,Bukit Batok
HILLVIEW REGENCY,26 Bukit Batok East Avenue 2  #02-03 ,13,Strata,355000,27308,2537,23-AUG-2012,Retail,99 Yrs From 20/06/2000,Resale,23,65,659920,West Region,Bukit Batok
MAYSPRINGS,2 Petir Road  #01-14 ,50,Strata,480000,9600,892,05-SEP-2012,Retail,99 Yrs From 01/12/1994,Resale,23,67,678265,West Region,Bukit Panjang
HILLVIEW REGENCY,26 Bukit Batok East Avenue 2  #02-03 ,13,Strata,250000,19231,1787,01-SEP-2011,Retail,99 Yrs From 20/06/2000,Resale,23,65,659920,West Region,Bukit Batok
MAYSPRINGS,2 Petir Road  #01-16 ,44,Strata,360000,8182,760,01-DEC-2011,Retail,99 Yrs From 01/12/1994,Resale,23,67,678265,West Region,Bukit Panjang
MAYSPRINGS,2 Petir Road  #01-15 ,82,Strata,730000,8902,827,12-MAR-2012,Retail,99 Yrs From 01/12/1994,Resale,23,67,678265,West Region,Bukit Panjang
N.A.,2 Phoenix Road ,83,Strata,790000,9518,884,16-NOV-2010,Shop House,99 Yrs From 01/01/1969,Resale,23,66,668156,West Region,Bukit Batok
THE DAIRY FARM,17 Dairy Farm Road  #B1-07 ,41,Strata,432000,10537,979,17-DEC-2010,Retail,Freehold,Resale,23,67,679043,West Region,Bukit Panjang
HILLVIEW GARDEN ESTATE,11 Chu Lin Road ,83,Strata,1300000,15663,1455,10-MAY-2011,Shop House,998 Yrs From 12/10/1885,Resale,23,66,669902,West Region,Bukit Batok
LOT ONE SHOPPERS' MALL,21 Choa Chu Kang Avenue 4 ,8400,Land,419842165,49979,4643,01-JAN-2010,Retail,99 Yrs From 01/12/1993,Resale,23,68,689812,West Region,Choa Chu Kang
BUKIT PANJANG PLAZA,1 Jelebu Road  #04-01/03/16/25 ETC ,13323,Strata,244240892,18332,1703,01-JAN-2010,Retail,99 Yrs From 01/12/1994,Resale,23,67,677743,West Region,Bukit Panjang
MAYSPRINGS,2 Petir Road  #01-14 ,50,Strata,248000,4960,461,22-MAR-2010,Retail,99 Yrs From 01/12/1994,Resale,23,67,678265,West Region,Bukit Panjang
PALM GARDENS,2A Hong San Walk  #B1-01 ,74,Strata,650000,8784,816,25-AUG-2010,Retail,99 Yrs From 12/08/1996,Resale,23,68,689047,West Region,Choa Chu Kang
THE DAIRY FARM,17 Dairy Farm Road  #B1-05 ,56,Strata,350000,6250,581,14-SEP-2010,Retail,Freehold,Resale,23,67,679043,West Region,Bukit Panjang
MAYSPRINGS,2 Petir Road  #01-16 ,44,Strata,1400000,31818,2956,16-APR-2018,Retail,99 Yrs From 01/12/1994,Resale,23,67,678265,West Region,Bukit Panjang
THE WOODGROVE,30 Woodlands Avenue 1  #02-01/03/09/12 ETC ,5144,Strata,55850000,10857,1009,05-DEC-2017,Retail,99 Yrs From 26/06/1996,Resale,25,73,739065,North Region,Woodlands
PARC ROSEWOOD,83 Rosewood Drive  #01-69 ,15,Strata,640000,42667,3964,07-SEP-2012,Retail,99 Yrs From 07/09/2011,New Sale,25,73,737789,North Region,Woodlands
WOODGROVE CONDOMINIUM,4 Woodgrove Drive  #01-64 ,26,Strata,280000,10769,1000,17-FEB-2012,Retail,99 Yrs From 17/05/1997,Resale,25,73,738208,North Region,Woodlands
WOODGROVE CONDOMINIUM,4 Woodgrove Drive  #01-63 ,26,Strata,280000,10769,1000,17-FEB-2012,Retail,99 Yrs From 17/05/1997,Resale,25,73,738208,North Region,Woodlands
PARC ROSEWOOD,83 Rosewood Drive  #01-70 ,31,Strata,1278750,41250,3832,08-OCT-2012,Retail,99 Yrs From 07/09/2011,New Sale,25,73,737789,North Region,Woodlands
TEACHER'S HOUSING ESTATE,21 Kalidasa Avenue ,151,Strata,2130000,14106,1310,03-APR-2018,Shop House,999 Yrs From 02/12/1885,Resale,26,78,789400,North East Region,Ang Mo Kio
HEETON PARK,3 Thong Soon Avenue ,125,Strata,3000000,24000,2230,14-NOV-2018,Retail,Freehold,Resale,26,78,787432,North Region,Yishun
N.A.,910 Upper Thomson Road ,118,Strata,2420000,20508,1905,28-SEP-2016,Shop House,Freehold,Resale,26,78,787112,North Region,Yishun
N.A.,908B Upper Thomson Road ,118,Strata,2600000,22034,2047,28-JUN-2017,Shop House,Freehold,Resale,26,78,787111,North Region,Yishun
N.A.,910B Upper Thomson Road ,118,Strata,2750000,23305,2165,23-OCT-2015,Shop House,Freehold,Resale,26,78,787112,North Region,Yishun
N.A.,910D Upper Thomson Road ,118,Strata,2700000,22881,2126,05-APR-2016,Shop House,Freehold,Resale,26,78,787112,North Region,Yishun
TEACHER'S HOUSING ESTATE,25 Kalidasa Avenue ,318,Strata,750000,2358,219,09-SEP-2010,Shop House,999 Yrs From 02/12/1885,Resale,26,78,789404,North East Region,Ang Mo Kio
HEETON PARK,7 Thong Soon Avenue ,125,Strata,2300000,18400,1709,29-MAY-2013,Shop House,Freehold,Resale,26,78,787434,North Region,Yishun
TEACHER'S HOUSING ESTATE,19/19A Kalidasa Avenue ,262,Strata,1700000,6489,603,02-AUG-2012,Shop House,999 Yrs From 02/12/1885,Resale,26,78,789398,North East Region,Ang Mo Kio
N.A.,1210 Upper Thomson Road ,119,Strata,2000000,16807,1561,03-AUG-2012,Shop House,Freehold,Resale,26,78,787126,North Region,Yishun
N.A.,910F Upper Thomson Road ,118,Strata,2250000,19068,1771,02-NOV-2012,Shop House,Freehold,Resale,26,78,787112,North Region,Yishun
N.A.,906F Upper Thomson Road ,118,Strata,1300000,11017,1023,18-MAR-2011,Shop House,Freehold,Resale,26,78,787110,North Region,Yishun
TEACHER'S HOUSING ESTATE,15 Kalidasa Avenue ,151,Strata,910000,6026,560,24-AUG-2010,Shop House,999 Yrs From 02/12/1885,Resale,26,78,789394,North East Region,Ang Mo Kio
TEACHER'S HOUSING ESTATE,21 Kalidasa Avenue ,151,Strata,1600000,10596,984,16-JAN-2014,Shop House,999 Yrs From 02/12/1885,Resale,26,78,789400,North East Region,Ang Mo Kio
JUNCTION NINE,18 Yishun Avenue 9  #01-07/23 ,132,Strata,5009000,37947,3525,29-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-25 ,27,Strata,901000,33370,3100,29-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-83 ,25,Strata,1398000,55920,5195,29-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-41 ,30,Strata,1260000,42000,3902,29-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-62 ,36,Strata,1512000,42000,3902,29-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-59 ,18,Strata,724000,40222,3737,29-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-57 ,15,Strata,604000,40267,3741,29-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-53 ,40,Strata,1680000,42000,3902,29-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-15 ,19,Strata,819000,43105,4005,30-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-29 ,35,Strata,1620000,46286,4300,30-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-80 ,71,Strata,3440000,48451,4501,30-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-57 ,28,Strata,1010000,36071,3351,30-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-56 ,28,Strata,1010000,36071,3351,30-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-69 ,35,Strata,1545000,44143,4101,31-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-36 ,29,Strata,1155000,39828,3700,31-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-42 ,48,Strata,2016000,42000,3902,31-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-22 ,37,Strata,1195000,32297,3000,31-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-43 ,35,Strata,1545000,44143,4101,31-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-58 ,24,Strata,977000,40708,3782,31-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
EIGHT COURTYARDS,8 Canberra Drive  #01-10 ,83,Strata,1700000,20482,1903,10-JAN-2013,Retail,99 Yrs From 20/09/2010,New Sale,27,76,768141,North Region,Yishun
N.A.,445/445A Sembawang Road ,168,Land,2900000,17262,1604,05-FEB-2013,Shop House,Freehold,Resale,27,75,758403,North Region,Mandai
N.A.,1022/1022A Sembawang Road ,174,Land,2950000,16915,1571,14-MAY-2013,Shop House,Freehold,Resale,27,75,758497,North Region,Sembawang
N.A.,431/431A Sembawang Road ,223,Land,3500000,15681,1457,15-MAY-2012,Shop House,Freehold,Resale,27,75,758396,North Region,Mandai
SEMBAWANG COTTAGE,369 Sembawang Road  #01-02 ,102,Strata,1388000,13608,1264,03-JUL-2012,Retail,Freehold,Resale,27,75,758382,North Region,Mandai
SEMBAWANG COTTAGE,369 Sembawang Road  #01-05 ,158,Strata,2330000,14747,1370,12-JUL-2012,Retail,Freehold,Resale,27,75,758382,North Region,Mandai
N.A.,429/429A Sembawang Road ,167,Land,2750000,16477,1531,22-NOV-2012,Shop House,Freehold,Resale,27,75,758395,North Region,Mandai
N.A.,435/435A Sembawang Road ,207,Land,3500000,16884,1569,21-DEC-2012,Shop House,Freehold,Resale,27,75,758398,North Region,Mandai
EIGHT COURTYARDS,8 Canberra Drive  #01-11 ,101,Strata,1413100,13991,1300,28-JUN-2011,Retail,99 Yrs From 20/09/2010,New Sale,27,76,768141,North Region,Yishun
N.A.,602/602A Sembawang Road ,116,Land,1650000,14212,1320,27-JUL-2011,Shop House,999 Yrs From 26/03/1885,Resale,27,75,758458,North Region,Sembawang
N.A.,1034/1034A Sembawang Road ,174,Land,2500000,14335,1332,09-FEB-2012,Shop House,Freehold,Resale,27,75,758503,North Region,Sembawang
SEMBAWANG PARK,423/423A Sembawang Road ,160,Land,2050000,12821,1191,15-JUN-2011,Shop House,Freehold,Resale,27,75,758392,North Region,Mandai
SEMBAWANG COTTAGE,369 Sembawang Road  #01-05 ,158,Strata,1670000,10570,982,04-OCT-2010,Retail,Freehold,Resale,27,75,758382,North Region,Mandai
SEMBAWANG COTTAGE,369 Sembawang Road  #01-05 ,158,Strata,1820000,11519,1070,02-NOV-2010,Retail,Freehold,Resale,27,75,758382,North Region,Mandai
JUNCTION NINE,18 Yishun Avenue 9  #02-32 ,33,Strata,1137000,34455,3201,04-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-30 ,25,Strata,1144000,45760,4251,05-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-35 ,28,Strata,965000,34464,3202,05-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-38/66 ,81,Strata,4235000,52284,4857,05-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-38 ,25,Strata,889000,35560,3304,05-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-26 ,29,Strata,1343000,46310,4302,05-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-39 ,30,Strata,1551000,51700,4803,05-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-52 ,36,Strata,1202000,33389,3102,05-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-02 ,80,Strata,3876000,48450,4501,05-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-50 ,33,Strata,1066000,32303,3001,06-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-22 ,24,Strata,1008000,42000,3902,06-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-24 ,37,Strata,1195000,32297,3000,06-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-28 ,32,Strata,1447000,45219,4201,06-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-52 ,29,Strata,1155000,39828,3700,06-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-02 ,40,Strata,1378000,34450,3200,06-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-78 ,37,Strata,1992000,53838,5002,06-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-49 ,33,Strata,1066000,32303,3001,06-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-04 ,73,Strata,3772000,51671,4800,06-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-65 ,21,Strata,1176000,56000,5203,07-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-71 ,28,Strata,1236000,44143,4101,07-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-45 ,11,Strata,551000,50091,4654,07-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-55 ,25,Strata,1018000,40720,3783,07-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-40 ,53,Strata,1769000,33377,3101,07-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-64 ,18,Strata,872000,48444,4501,07-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-31 ,52,Strata,1736000,33385,3102,07-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-18 ,30,Strata,1066000,35533,3301,07-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-15 ,35,Strata,1281000,36600,3400,08-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-14 ,20,Strata,797000,39850,3702,08-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-19 ,29,Strata,1031000,35552,3303,08-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-54 ,39,Strata,1491000,38231,3552,08-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-59 ,33,Strata,1386000,42000,3902,08-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-62 ,16,Strata,827000,51688,4802,08-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-40 ,37,Strata,1753000,47378,4402,08-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-76 ,42,Strata,1990000,47381,4402,08-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-51 ,30,Strata,1389000,46300,4301,08-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-48 ,26,Strata,1036000,39846,3702,08-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-09 ,23,Strata,1139000,49522,4601,08-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-82 ,67,Strata,3246000,48448,4501,08-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-54 ,29,Strata,1093000,37690,3501,08-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-42 ,54,Strata,1628000,30148,2801,11-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-77 ,82,Strata,3720460,45371,4215,11-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-03 ,77,Strata,3730000,48442,4500,11-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-47 ,33,Strata,1528000,46303,4302,11-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-13 ,63,Strata,2577000,40905,3800,12-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
SEMBAWANG PARK,423/423A Sembawang Road ,160,Land,3280000,20513,1906,07-AUG-2013,Shop House,Freehold,Resale,27,75,758392,North Region,Mandai
JUNCTION NINE,18 Yishun Avenue 9  #02-26 ,27,Strata,901000,33370,3100,21-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-24 ,52,Strata,2155000,41442,3850,21-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-37 ,22,Strata,889000,40409,3754,22-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-14 ,55,Strata,2250000,40909,3801,22-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-41 ,49,Strata,2163000,44143,4101,23-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-61 ,20,Strata,803221,40161,3731,24-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-56 ,18,Strata,723787,40210,3736,24-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-05/06/07/08/09/10 ,1729,Strata,54902450,31754,2950,25-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-21 ,33,Strata,1279000,38758,3601,25-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-12 ,35,Strata,1470000,42000,3902,25-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-46 ,25,Strata,996000,39840,3701,25-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-05/06/84 ,92,Strata,5160000,56087,5211,28-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-61 ,40,Strata,1637000,40925,3802,28-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-44 ,14,Strata,701000,50071,4652,28-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-60 ,21,Strata,1037440,49402,4590,28-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-43 ,13,Strata,651000,50077,4652,29-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-60 ,36,Strata,1492000,41444,3850,29-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-58 ,23,Strata,917000,39870,3704,29-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-46 ,13,Strata,651000,50077,4652,29-OCT-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
SEMBAWANG SHOPPING CENTRE,604 Sembawang Road ,9320,Land,248000000,26611,2472,18-APR-2018,Retail,999 Yrs From 26/03/1885,Resale,27,75,758459,North Region,Sembawang
JUNCTION NINE,18 Yishun Avenue 9  #01-25 ,31,Strata,1400000,45161,4196,14-MAY-2018,Retail,99 Yrs From 30/04/2013,Resale,27,76,768897,North Region,Yishun
GOODLINK PARK,359/361 Sembawang Road ,184,Strata,4200000,22826,2121,18-MAY-2018,Retail,Freehold,Resale,27,75,758378,North Region,Mandai
JUNCTION NINE,18 Yishun Avenue 9  #01-28 ,32,Strata,1110000,34688,3223,18-JUL-2018,Retail,99 Yrs From 30/04/2013,Resale,27,76,768897,North Region,Yishun
N.A.,435/435A Sembawang Road ,207,Land,3900000,18813,1748,07-NOV-2018,Shop House,Freehold,Resale,27,75,758398,North Region,Mandai
JUNCTION NINE,18 Yishun Avenue 9  #02-39 ,37,Strata,870000,23514,2184,29-OCT-2019,Retail,99 Yrs From 30/04/2013,Resale,27,76,768897,North Region,Yishun
N.A.,602B/602C Sembawang Road ,157,Land,4380000,27934,2595,23-DEC-2019,Shop House,999 Yrs From 26/03/1885,Resale,27,75,758458,North Region,Sembawang
JUNCTION NINE,18 Yishun Avenue 9  #01-23 ,95,Strata,3950000,41579,3863,11-MAY-2016,Retail,99 Yrs From 30/04/2013,Sub Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-48 ,24,Strata,793000,33042,3070,06-JUN-2016,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
SEMBAWANG GARDENS ARCADE,16/16A Jalan Tampang ,142,Land,2800000,19718,1832,01-AUG-2016,Shop House,Freehold,Resale,27,75,758960,North Region,Sembawang
